kucoin: 66696.7, binance: 66696.02, Time Diff : 0.767322, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : 0.898351, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.01, Time Diff : -0.170038, Price Diff : 0.6900000000023283 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : -0.231051, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : 0.105024, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : 0.214048, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : 0.214048, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : 0.325073, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : 0.430097, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : 0.539121, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : 0.772173, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : 0.910204, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : 1.029231, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
kucoin: 66696.7, binance: 66696.02, Time Diff : 1.164261, Price Diff : 0.6799999999930151 / Kucoin's btc price is higher than Binance's last current price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.270285, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.270285, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.270285, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.377309, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.377309, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.503337, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.503337, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -1.605361, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : 0.126186, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.001001, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.112025, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.207047, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.312071, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.01, kucoin: 66692.3, Time Diff : -0.752172, Price Diff : 3.709999999991851 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : 0.016003, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.098022, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.224464, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.323487, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
binance: 66696.02, kucoin: 66692.3, Time Diff : -0.538534, Price Diff : 3.720000000001164 / Binance last current btc price is higher than Kucoin's price 
